family,pctid,score,n
Genomoviridae,97,100,14
Genomoviridae,96,100,19
Genomoviridae,95,100,14
Genomoviridae,94,100,26
Genomoviridae,93,100,36
Genomoviridae,92,100,24
Genomoviridae,91,100,14
Genomoviridae,90,100,12
Genomoviridae,89,100,11
Genomoviridae,88,100,3
Genomoviridae,87,100,4
Genomoviridae,99,96,1
Genomoviridae,98,96,11
Genomoviridae,97,96,7
Genomoviridae,96,96,11
Genomoviridae,95,96,10
Genomoviridae,94,96,8
Genomoviridae,93,96,8
Genomoviridae,92,96,12
Genomoviridae,91,96,4
Genomoviridae,90,96,5
Genomoviridae,89,96,4
Genomoviridae,88,96,1
Genomoviridae,87,96,1
Genomoviridae,86,96,1
Genomoviridae,84,96,1
Genomoviridae,98,92,3
Genomoviridae,97,92,8
Genomoviridae,96,92,5
Genomoviridae,95,92,7
Genomoviridae,94,92,7
Genomoviridae,93,92,4
Genomoviridae,92,92,13
Genomoviridae,91,92,13
Genomoviridae,90,92,3
Genomoviridae,89,92,3
Genomoviridae,88,92,7
Genomoviridae,86,92,2
Genomoviridae,99,88,2
Genomoviridae,98,88,1
Genomoviridae,97,88,5
Genomoviridae,96,88,4
Genomoviridae,95,88,5
Genomoviridae,94,88,7
Genomoviridae,93,88,5
Genomoviridae,92,88,8
Genomoviridae,91,88,5
Genomoviridae,90,88,9
Genomoviridae,89,88,6
Genomoviridae,88,88,2
Genomoviridae,87,88,1
Genomoviridae,86,88,1
Genomoviridae,98,84,3
Genomoviridae,97,84,4
Genomoviridae,96,84,10
Genomoviridae,95,84,2
Genomoviridae,94,84,1
Genomoviridae,93,84,7
Genomoviridae,92,84,8
Genomoviridae,91,84,6
Genomoviridae,90,84,2
Genomoviridae,89,84,1
Genomoviridae,88,84,5
Genomoviridae,87,84,2
Genomoviridae,86,84,1
Genomoviridae,85,84,1
Genomoviridae,99,80,1
Genomoviridae,98,80,3
Genomoviridae,97,80,3
Genomoviridae,96,80,6
Genomoviridae,95,80,2
Genomoviridae,94,80,2
Genomoviridae,93,80,6
Genomoviridae,92,80,11
Genomoviridae,91,80,8
Genomoviridae,90,80,7
Genomoviridae,89,80,1
Genomoviridae,88,80,4
Genomoviridae,87,80,1
Genomoviridae,86,80,2
Genomoviridae,84,80,1
Genomoviridae,83,80,1
Genomoviridae,99,76,2
Genomoviridae,97,76,4
Genomoviridae,96,76,6
Genomoviridae,95,76,1
Genomoviridae,94,76,6
Genomoviridae,93,76,2
Genomoviridae,92,76,11
Genomoviridae,91,76,2
Genomoviridae,90,76,7
Genomoviridae,89,76,6
Genomoviridae,88,76,1
Genomoviridae,99,72,1
Genomoviridae,98,72,3
Genomoviridae,97,72,3
Genomoviridae,96,72,6
Genomoviridae,95,72,3
Genomoviridae,94,72,5
Genomoviridae,93,72,4
Genomoviridae,92,72,5
Genomoviridae,91,72,9
Genomoviridae,90,72,4
Genomoviridae,89,72,10
Genomoviridae,88,72,3
Genomoviridae,87,72,4
Genomoviridae,86,72,1
Genomoviridae,99,68,2
Genomoviridae,98,68,6
Genomoviridae,97,68,1
Genomoviridae,96,68,4
Genomoviridae,95,68,4
Genomoviridae,94,68,3
Genomoviridae,93,68,2
Genomoviridae,92,68,5
Genomoviridae,91,68,12
Genomoviridae,90,68,9
Genomoviridae,89,68,5
Genomoviridae,88,68,5
Genomoviridae,87,68,4
Genomoviridae,86,68,3
Genomoviridae,85,68,1
Genomoviridae,99,64,1
Genomoviridae,98,64,5
Genomoviridae,97,64,4
Genomoviridae,96,64,2
Genomoviridae,95,64,2
Genomoviridae,94,64,8
Genomoviridae,93,64,7
Genomoviridae,92,64,9
Genomoviridae,91,64,11
Genomoviridae,90,64,9
Genomoviridae,89,64,6
Genomoviridae,88,64,1
Genomoviridae,87,64,6
Genomoviridae,86,64,1
Genomoviridae,85,64,4
Genomoviridae,84,64,1
Genomoviridae,99,60,1
Genomoviridae,98,60,4
Genomoviridae,97,60,2
Genomoviridae,96,60,4
Genomoviridae,95,60,4
Genomoviridae,94,60,7
Genomoviridae,93,60,2
Genomoviridae,92,60,6
Genomoviridae,91,60,7
Genomoviridae,90,60,4
Genomoviridae,89,60,7
Genomoviridae,88,60,2
Genomoviridae,87,60,4
Genomoviridae,85,60,2
Genomoviridae,84,60,1
Genomoviridae,99,56,2
Genomoviridae,98,56,8
Genomoviridae,97,56,6
Genomoviridae,96,56,9
Genomoviridae,95,56,5
Genomoviridae,94,56,4
Genomoviridae,93,56,3
Genomoviridae,92,56,5
Genomoviridae,91,56,9
Genomoviridae,90,56,7
Genomoviridae,89,56,4
Genomoviridae,88,56,4
Genomoviridae,87,56,3
Genomoviridae,86,56,4
Genomoviridae,85,56,1
Genomoviridae,99,52,1
Genomoviridae,98,52,2
Genomoviridae,97,52,4
Genomoviridae,96,52,12
Genomoviridae,95,52,5
Genomoviridae,94,52,7
Genomoviridae,93,52,10
Genomoviridae,92,52,12
Genomoviridae,91,52,13
Genomoviridae,90,52,10
Genomoviridae,89,52,10
Genomoviridae,88,52,9
Genomoviridae,87,52,2
Genomoviridae,86,52,1
Genomoviridae,85,52,1
Genomoviridae,98,48,6
Genomoviridae,97,48,4
Genomoviridae,96,48,8
Genomoviridae,95,48,10
Genomoviridae,94,48,7
Genomoviridae,93,48,11
Genomoviridae,92,48,11
Genomoviridae,91,48,10
Genomoviridae,90,48,6
Genomoviridae,89,48,4
Genomoviridae,88,48,5
Genomoviridae,87,48,3
Genomoviridae,86,48,4
Genomoviridae,84,48,1
Genomoviridae,99,44,1
Genomoviridae,98,44,8
Genomoviridae,97,44,8
Genomoviridae,96,44,10
Genomoviridae,95,44,8
Genomoviridae,94,44,5
Genomoviridae,93,44,4
Genomoviridae,92,44,14
Genomoviridae,91,44,12
Genomoviridae,90,44,9
Genomoviridae,89,44,12
Genomoviridae,88,44,9
Genomoviridae,87,44,2
Genomoviridae,86,44,1
Genomoviridae,85,44,3
Genomoviridae,84,44,1
Genomoviridae,83,44,1
Genomoviridae,99,40,5
Genomoviridae,98,40,8
Genomoviridae,97,40,5
Genomoviridae,96,40,12
Genomoviridae,95,40,13
Genomoviridae,94,40,9
Genomoviridae,93,40,11
Genomoviridae,92,40,13
Genomoviridae,91,40,9
Genomoviridae,90,40,13
Genomoviridae,89,40,7
Genomoviridae,88,40,8
Genomoviridae,87,40,5
Genomoviridae,86,40,8
Genomoviridae,85,40,3
Genomoviridae,84,40,1
Genomoviridae,100,36,1
Genomoviridae,99,36,8
Genomoviridae,98,36,6
Genomoviridae,97,36,7
Genomoviridae,96,36,9
Genomoviridae,95,36,12
Genomoviridae,94,36,7
Genomoviridae,93,36,16
Genomoviridae,92,36,15
Genomoviridae,91,36,17
Genomoviridae,90,36,11
Genomoviridae,89,36,2
Genomoviridae,88,36,8
Genomoviridae,87,36,5
Genomoviridae,86,36,2
Genomoviridae,85,36,1
Genomoviridae,84,36,1
Genomoviridae,83,36,1
Genomoviridae,100,32,3
Genomoviridae,99,32,6
Genomoviridae,98,32,13
Genomoviridae,97,32,11
Genomoviridae,96,32,8
Genomoviridae,95,32,11
Genomoviridae,94,32,9
Genomoviridae,93,32,15
Genomoviridae,92,32,15
Genomoviridae,91,32,16
Genomoviridae,90,32,11
Genomoviridae,89,32,9
Genomoviridae,88,32,5
Genomoviridae,87,32,7
Genomoviridae,86,32,4
Genomoviridae,84,32,1
Genomoviridae,81,32,1
Genomoviridae,99,28,4
Genomoviridae,98,28,13
Genomoviridae,97,28,19
Genomoviridae,96,28,6
Genomoviridae,95,28,14
Genomoviridae,94,28,16
Genomoviridae,93,28,18
Genomoviridae,92,28,17
Genomoviridae,91,28,18
Genomoviridae,90,28,11
Genomoviridae,89,28,10
Genomoviridae,88,28,11
Genomoviridae,87,28,5
Genomoviridae,86,28,3
Genomoviridae,85,28,1
Genomoviridae,84,28,2
Genomoviridae,83,28,1
Genomoviridae,82,28,1
Genomoviridae,81,28,1
Genomoviridae,100,24,1
Genomoviridae,99,24,7
Genomoviridae,98,24,11
Genomoviridae,97,24,19
Genomoviridae,96,24,16
Genomoviridae,95,24,19
Genomoviridae,94,24,19
Genomoviridae,93,24,26
Genomoviridae,92,24,25
Genomoviridae,91,24,23
Genomoviridae,90,24,10
Genomoviridae,89,24,18
Genomoviridae,88,24,14
Genomoviridae,87,24,8
Genomoviridae,86,24,6
Genomoviridae,85,24,1
Genomoviridae,84,24,2
Genomoviridae,83,24,3
Genomoviridae,81,24,1
Genomoviridae,100,20,3
Genomoviridae,99,20,15
Genomoviridae,98,20,17
Genomoviridae,97,20,25
Genomoviridae,96,20,9
Genomoviridae,95,20,21
Genomoviridae,94,20,26
Genomoviridae,93,20,27
Genomoviridae,92,20,31
Genomoviridae,91,20,25
Genomoviridae,90,20,26
Genomoviridae,89,20,15
Genomoviridae,88,20,12
Genomoviridae,87,20,6
Genomoviridae,86,20,5
Genomoviridae,85,20,4
Genomoviridae,84,20,1
Genomoviridae,83,20,1
Genomoviridae,81,20,1
Genomoviridae,100,16,8
Genomoviridae,99,16,24
Genomoviridae,98,16,30
Genomoviridae,97,16,29
Genomoviridae,96,16,26
Genomoviridae,95,16,28
Genomoviridae,94,16,18
Genomoviridae,93,16,43
Genomoviridae,92,16,58
Genomoviridae,91,16,55
Genomoviridae,90,16,34
Genomoviridae,89,16,27
Genomoviridae,88,16,17
Genomoviridae,87,16,6
Genomoviridae,86,16,14
Genomoviridae,85,16,7
Genomoviridae,84,16,1
Genomoviridae,83,16,3
Genomoviridae,82,16,3
Genomoviridae,81,16,1
Genomoviridae,80,16,1
Genomoviridae,100,12,31
Genomoviridae,99,12,74
Genomoviridae,98,12,59
Genomoviridae,97,12,61
Genomoviridae,96,12,52
Genomoviridae,95,12,45
Genomoviridae,94,12,35
Genomoviridae,93,12,52
Genomoviridae,92,12,63
Genomoviridae,91,12,56
Genomoviridae,90,12,37
Genomoviridae,89,12,39
Genomoviridae,88,12,24
Genomoviridae,87,12,18
Genomoviridae,86,12,8
Genomoviridae,85,12,6
Genomoviridae,84,12,5
Genomoviridae,83,12,2
Genomoviridae,81,12,1
Genomoviridae,100,8,330
Genomoviridae,99,8,241
Genomoviridae,98,8,220
Genomoviridae,97,8,135
Genomoviridae,96,8,113
Genomoviridae,95,8,89
Genomoviridae,94,8,98
Genomoviridae,93,8,82
Genomoviridae,92,8,87
Genomoviridae,91,8,75
Genomoviridae,90,8,70
Genomoviridae,89,8,43
Genomoviridae,88,8,47
Genomoviridae,87,8,30
Genomoviridae,86,8,9
Genomoviridae,85,8,6
Genomoviridae,84,8,14
Genomoviridae,83,8,5
Genomoviridae,82,8,1
Genomoviridae,81,8,3
Genomoviridae,80,8,1
Genomoviridae,78,8,1
Genomoviridae,100,4,3624
Genomoviridae,99,4,557
Genomoviridae,98,4,480
Genomoviridae,97,4,526
Genomoviridae,96,4,342
Genomoviridae,95,4,277
Genomoviridae,94,4,260
Genomoviridae,93,4,212
Genomoviridae,92,4,192
Genomoviridae,91,4,149
Genomoviridae,90,4,160
Genomoviridae,89,4,109
Genomoviridae,88,4,78
Genomoviridae,87,4,67
Genomoviridae,86,4,55
Genomoviridae,85,4,58
Genomoviridae,84,4,33
Genomoviridae,83,4,25
Genomoviridae,82,4,21
Genomoviridae,81,4,5
Genomoviridae,80,4,3
Genomoviridae,79,4,3
Genomoviridae,100,0,14223
Genomoviridae,99,0,878
Genomoviridae,98,0,1327
Genomoviridae,97,0,2641
Genomoviridae,96,0,1959
Genomoviridae,95,0,762
Genomoviridae,94,0,1916
Genomoviridae,93,0,923
Genomoviridae,92,0,725
Genomoviridae,91,0,994
Genomoviridae,90,0,560
Genomoviridae,89,0,630
Genomoviridae,88,0,522
Genomoviridae,87,0,428
Genomoviridae,86,0,366
Genomoviridae,85,0,284
Genomoviridae,84,0,222
Genomoviridae,83,0,154
Genomoviridae,82,0,172
Genomoviridae,81,0,89
Genomoviridae,80,0,75
Genomoviridae,79,0,49
Genomoviridae,78,0,64
Genomoviridae,77,0,22
Genomoviridae,76,0,14
Genomoviridae,75,0,7
Genomoviridae,74,0,4
Genomoviridae,73,0,9
Genomoviridae,72,0,1
Genomoviridae,70,0,1
Genomoviridae,69,0,1
Genomoviridae,68,0,1
Genomoviridae,67,0,1
Hantaviridae,99,100,6
Hantaviridae,97,100,1
Hantaviridae,82,100,1
Hantaviridae,95,96,1
Hantaviridae,97,92,1
Hantaviridae,88,92,1
Hantaviridae,98,88,1
Hantaviridae,96,36,1
Hantaviridae,87,36,1
Hantaviridae,95,32,1
Hantaviridae,95,28,1
